imonth,extended,crit1,crit2,crit3,doubtterr,longitude,latitude,attacktype1,success,suicide,weaptype1,weapsubtype1,targtype1,targsubtype1,gname,nperps,nperpcap,claimed,nkill,nkillter,nwound,nwoundte,property,ishostkid,hostkidoutcome,city,weaptype1_txt,targtype1_txt,attacktype1_txt
3,0,1,1,1,1,74.349494,34.205141,2,0,0,5,-1,2,15,Unknown,-1,0,0,0,0,1,0,0,0,-1,Baramulla District,Firearms,Government (General),Armed Assault
3,0,1,1,1,0,74.315313,33.371715,7,1,0,8,18,14,67,Muslim extremists,-1,0,0,0,0,0,0,1,0,-1,Rajouri,Incendiary,Private Citizens & Property,Facility/Infrastructure Attack
3,1,1,1,1,0,75.135264,32.925224,2,1,0,5,-1,3,25,Hizbul Mujahideen (HM),10,0,1,13,0,9,0,0,1,6,Udhampur,Firearms,Police,Armed Assault
3,0,1,1,1,0,76.576171,33.778175,2,1,0,5,-1,3,25,Tehrik al-Mojahedin,-1,0,0,2,0,0,0,0,0,-1,Puhroo,Firearms,Police,Armed Assault
3,0,1,1,1,0,75.103386,33.789497,3,1,0,6,-1,-1,-1,Unknown,-1,0,0,0,0,2,0,-1,0,-1,Bijbehara,Explosives,Unknown,Bombing/Explosion
3,0,1,1,1,0,75.012222,33.746944,2,1,0,5,2,14,67,Lashkar-e-Taiba (LeT),12,0,0,24,0,0,0,0,0,-1,Narimarg,Firearms,Private Citizens & Property,Armed Assault
3,0,1,1,1,0,74.789902,34.08374,2,1,0,5,-1,3,25,Jaish-e-Mohammad (JeM),-1,0,1,1,0,0,0,0,0,-1,Srinagar,Firearms,Police,Armed Assault
3,0,1,1,1,0,74.789902,34.08374,2,0,0,5,-1,3,25,Jaish-e-Mohammad (JeM),-1,0,1,0,0,1,0,0,0,-1,Srinagar,Firearms,Police,Armed Assault
3,0,1,1,1,0,74.667536,34.153695,2,1,0,5,-1,14,67,Muslim extremists,-1,0,0,2,0,0,0,0,0,-1,Malikpora,Firearms,Private Citizens & Property,Armed Assault
3,0,1,1,1,0,74.857026,32.726602,3,1,0,6,-1,21,108,Unknown,-1,0,0,1,0,5,0,1,0,-1,Jammu,Explosives,Utilities,Bombing/Explosion
3,0,1,1,1,0,74.092404,33.767001,2,1,0,5,-1,14,67,Unknown,-1,0,0,2,0,0,0,0,0,-1,Poonch,Firearms,Private Citizens & Property,Armed Assault
3,0,1,1,1,0,75.193934,33.437013,2,1,0,9,23,14,67,Muslim extremists,7,0,0,0,0,5,0,0,0,-1,Banihal,Melee,Private Citizens & Property,Armed Assault
3,0,1,1,1,1,75.080559,33.997669,3,1,0,6,11,4,27,Muslim extremists,-1,0,0,1,0,5,0,1,0,-1,Wagad,Explosives,Military,Bombing/Explosion
4,0,1,1,1,0,75.105388,33.707373,2,1,0,5,-1,2,15,Unknown,-1,0,0,1,0,0,0,0,0,-1,Khudwani,Firearms,Government (General),Armed Assault
4,0,1,1,1,1,74.341389,34.535556,6,1,0,9,23,4,34,Unknown,-1,0,0,1,0,0,0,0,1,4,Kanthapur,Melee,Military,Hostage Taking (Kidnapping)
4,0,1,1,1,0,75.019676,33.64542,3,1,0,6,7,19,101,Unknown,-1,0,0,0,0,5,0,0,0,-1,Kulgam,Explosives,Transportation,Bombing/Explosion
4,0,1,1,1,0,75.165839,33.592697,3,1,0,6,7,19,101,Unknown,-1,0,0,1,0,24,0,0,0,-1,Qazigund,Explosives,Transportation,Bombing/Explosion
4,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,1,3,Unknown,-1,0,0,0,0,17,0,0,0,-1,Srinagar,Explosives,Business,Bombing/Explosion
4,0,1,1,1,0,74.877739,34.132381,3,1,0,6,7,14,67,Unknown,-1,0,0,0,0,2,0,-1,0,-1,Nishat,Explosives,Private Citizens & Property,Bombing/Explosion
4,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,14,67,Unknown,-1,0,0,0,0,6,0,0,0,-1,Srinagar,Explosives,Private Citizens & Property,Bombing/Explosion
4,0,1,1,1,0,75.004888,33.266512,2,1,0,5,2,3,25,Unknown,30,0,0,1,0,1,0,0,0,-1,Gool,Firearms,Police,Armed Assault
4,0,1,1,1,0,74.589592,34.092796,3,1,0,6,-1,1,6,Unknown,-1,-1,0,1,0,9,0,-1,0,-1,Magam,Explosives,Business,Bombing/Explosion
4,0,1,1,1,0,74.393934,34.001173,3,1,0,6,8,14,68,Unknown,-1,-1,0,6,0,12,0,-1,0,-1,Goriwan,Explosives,Private Citizens & Property,Bombing/Explosion
4,0,1,1,1,0,74.789902,34.08374,3,1,1,6,15,10,53,Muslim Rebels,3,0,1,5,3,3,0,1,0,-1,Srinagar,Explosives,Journalists & Media,Bombing/Explosion
4,0,1,1,1,0,74.353867,34.205605,3,0,0,6,12,2,18,Unknown,-1,-1,0,0,0,0,0,0,0,-1,Baramulla,Explosives,Government (General),Bombing/Explosion
5,0,1,1,1,1,75.114212,33.931011,2,1,0,5,-1,4,27,Muslim extremists,3,0,0,1,1,-1,-1,0,0,-1,Tral,Firearms,Military,Armed Assault
5,0,1,1,1,0,75.157913,33.732216,3,1,0,6,7,3,23,Unknown,-1,0,0,0,0,15,0,-1,0,-1,Anantnag,Explosives,Police,Bombing/Explosion
5,0,1,1,1,0,74.770804,34.211864,1,0,0,6,7,2,15,Muslim extremists,-1,0,0,0,0,1,0,0,0,-1,Ganderbal,Explosives,Government (General),Assassination
5,0,1,1,1,0,75.548049,33.14575,3,1,0,6,7,3,25,Hizbul Mujahideen (HM),-1,0,0,1,0,20,0,-1,0,-1,Doda,Explosives,Police,Bombing/Explosion
5,0,1,1,1,0,74.866795,34.043775,3,1,0,6,-1,3,25,Muslim extremists,-1,-1,0,0,0,2,0,1,0,-1,Lasjan,Explosives,Police,Bombing/Explosion
5,0,1,1,1,0,74.901505,33.874027,3,1,0,6,7,3,23,Muslim extremists,-1,-1,0,0,0,23,0,-1,0,-1,Pulwama,Explosives,Police,Bombing/Explosion
5,0,1,1,0,1,74.349494,34.205141,3,1,0,6,7,4,29,Al-Mansoorian,-1,0,1,4,2,5,0,-1,0,-1,Baramulla district,Explosives,Military,Bombing/Explosion
5,0,1,1,1,1,74.999222,34.019352,2,1,0,5,-1,2,15,Unknown,-1,-1,0,1,0,0,0,0,0,-1,Khrew,Firearms,Government (General),Armed Assault
5,0,1,1,1,0,74.254614,34.526179,2,1,0,5,-1,3,25,Unknown,-1,-1,0,0,0,7,0,0,0,-1,Kupwara,Firearms,Police,Armed Assault
5,0,1,1,1,0,74.831062,33.721287,2,1,0,5,-1,3,25,Unknown,-1,-1,0,2,0,3,0,0,0,-1,Shopian,Firearms,Police,Armed Assault
5,0,1,1,1,1,75.210876,33.00581,2,1,0,5,2,4,35,Muslim extremists,-1,-1,0,1,0,1,0,0,0,-1,Narsu,Firearms,Military,Armed Assault
5,0,1,1,1,0,74.789902,34.08374,2,1,0,5,-1,3,23,Unknown,-1,0,0,1,0,0,0,0,0,-1,Srinagar,Firearms,Police,Armed Assault
5,0,1,1,0,1,74.369286,33.538588,2,1,0,6,7,4,35,Muslim extremists,-1,-1,0,1,0,4,0,-1,0,-1,Thanamandi,Explosives,Military,Armed Assault
5,0,1,1,1,0,74.789902,34.08374,2,1,0,5,-1,3,25,Unknown,-1,0,-1,2,0,0,0,0,0,-1,Srinagar,Firearms,Police,Armed Assault
5,0,1,1,0,1,74.789902,34.08374,3,1,0,6,7,4,34,Unknown,-1,-1,0,0,0,0,0,0,0,-1,Srinagar,Explosives,Military,Bombing/Explosion
5,0,1,1,0,1,74.789902,34.08374,3,1,0,6,-1,4,39,Unknown,-1,-1,0,0,0,14,0,0,0,-1,Srinagar,Explosives,Military,Bombing/Explosion
5,0,1,1,1,0,75.014605,33.921168,2,1,0,5,-1,3,25,Unknown,-1,-1,0,1,0,0,0,0,0,-1,Awantipora,Firearms,Police,Armed Assault
5,0,1,1,0,1,74.789902,34.08374,2,1,0,5,-1,4,39,Unknown,-1,-1,0,1,0,0,0,0,0,-1,Srinagar,Firearms,Military,Armed Assault
5,0,1,1,0,1,74.345544,34.314996,2,1,0,5,2,4,29,Muslim extremists,-1,0,0,1,0,2,0,0,0,-1,Dangiwacha,Firearms,Military,Armed Assault
5,0,1,1,1,0,74.369286,33.538588,3,1,0,6,-1,14,67,Muslim extremists,-1,0,0,2,0,-1,0,-1,0,-1,Thanamandi,Explosives,Private Citizens & Property,Bombing/Explosion
5,0,1,1,1,0,75.105388,33.707373,3,1,0,6,7,4,39,Unknown,-1,-1,0,0,0,13,0,-1,0,-1,Khudwani,Explosives,Military,Bombing/Explosion
5,0,1,1,1,0,75.217583,33.588469,2,1,0,5,-1,2,15,Unknown,-1,-1,0,1,0,0,0,0,0,-1,Bragam,Firearms,Government (General),Armed Assault
6,0,1,1,1,0,75.17024,33.858548,2,1,0,5,-1,14,76,Unknown,-1,0,0,1,0,0,0,0,0,-1,Khiram,Firearms,Private Citizens & Property,Armed Assault
6,0,1,1,1,0,74.831062,33.721287,3,1,0,6,-1,4,29,Unknown,-1,0,0,0,0,5,0,1,0,-1,Shopian,Explosives,Military,Bombing/Explosion
6,0,1,1,1,1,74.335936,33.326766,8,1,0,2,-1,14,68,Lashkar-e-Taiba (LeT),-1,0,0,1,0,0,0,0,-1,-1,Thodi,Chemical,Private Citizens & Property,Unarmed Assault
6,0,1,1,1,0,74.320621,33.689552,1,1,0,2,1,14,68,Unknown,-1,0,0,1,0,0,0,0,1,4,Dodi,Chemical,Private Citizens & Property,Assassination
6,0,1,1,1,0,74.831062,33.721287,3,1,0,6,7,19,101,Unknown,1,0,-1,2,0,48,0,-1,0,-1,Shopian,Explosives,Transportation,Bombing/Explosion
6,0,1,1,1,0,74.377328,34.49626,2,1,0,5,-1,14,68,Unknown,-1,0,0,3,0,1,0,-1,0,-1,Sogam,Firearms,Private Citizens & Property,Armed Assault
6,0,0,1,1,1,74.305955,33.690377,1,1,0,2,1,14,77,Unknown,4,0,0,1,0,0,0,0,0,-1,Hari,Chemical,Private Citizens & Property,Assassination
6,0,1,1,0,1,74.857026,32.726602,2,1,1,6,7,4,34,Unknown,2,0,0,14,2,7,0,1,0,-1,Jammu,Explosives,Military,Armed Assault
7,0,1,1,1,0,75.371823,33.622858,2,1,0,5,-1,2,18,Jamiat ul-Mujahedin (JuM),-1,0,1,3,0,27,0,-1,0,-1,Larnoo,Firearms,Government (General),Armed Assault
7,0,1,1,1,0,74.625379,34.428488,3,1,0,6,-1,8,50,Unknown,-1,0,0,0,0,9,0,1,0,-1,Kaloosa,Explosives,Educational Institution,Bombing/Explosion
7,0,1,1,1,0,74.931817,32.991496,3,1,0,6,7,14,69,Unknown,-1,0,-1,7,0,42,0,-1,0,-1,Katra,Explosives,Private Citizens & Property,Bombing/Explosion
7,0,1,1,1,1,74.857026,32.726602,3,1,1,6,13,4,27,Al-Shuda Brigade,3,0,1,8,3,2,0,1,0,-1,Jammu district,Explosives,Military,Bombing/Explosion
7,0,1,1,1,0,75.165839,33.592697,3,1,0,6,7,14,77,Unknown,-1,-1,0,6,0,6,0,-1,0,-1,Qazigund,Explosives,Private Citizens & Property,Bombing/Explosion
7,0,1,1,1,0,75.304775,33.584663,3,1,0,6,7,4,29,Unknown,-1,0,-1,0,0,14,0,1,0,-1,Kokernag,Explosives,Military,Bombing/Explosion
7,0,1,1,1,0,75.304775,33.584663,2,1,0,5,-1,2,18,Unknown,-1,0,-1,1,0,0,0,0,0,-1,Kokernag,Firearms,Government (General),Armed Assault
8,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,4,29,Unknown,-1,0,0,2,0,8,0,1,0,-1,Srinagar,Explosives,Military,Bombing/Explosion
9,0,1,1,1,0,75.193934,33.437013,2,1,0,5,2,2,15,Unknown,-1,0,0,5,2,8,-1,1,0,-1,Banihal,Firearms,Government (General),Armed Assault
9,0,1,1,1,0,76.576171,33.778175,3,1,0,6,8,4,29,Unknown,-1,-1,0,5,2,8,-1,1,0,-1,Chursoo,Explosives,Military,Bombing/Explosion
9,0,1,1,1,0,76.576171,33.778175,2,1,0,5,-1,4,27,Unknown,-1,-1,0,5,1,9,-1,1,0,-1,Ishber,Firearms,Military,Armed Assault
9,0,1,1,1,0,74.789902,34.08374,3,1,0,6,-1,4,29,Hizbul Mujahideen (HM),-1,-1,1,6,0,25,0,1,0,-1,Srinagar,Explosives,Military,Bombing/Explosion
9,0,1,1,1,0,74.857026,32.726602,2,1,0,5,-1,3,25,Unknown,3,-1,0,2,-1,-1,-1,-1,0,-1,Jammu,Firearms,Police,Armed Assault
9,0,1,1,1,0,75.548049,33.14575,3,1,0,6,7,3,22,Unknown,-1,0,0,1,0,8,0,-1,0,-1,Doda,Explosives,Police,Bombing/Explosion
9,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,4,27,Hizbul Mujahideen (HM),-1,0,1,1,0,20,0,-1,0,-1,Srinagar,Explosives,Military,Bombing/Explosion
9,0,1,1,1,1,74.824394,34.026206,3,1,0,6,7,4,27,Unknown,2,0,0,4,1,6,0,-1,0,-1,Nowgam,Explosives,Military,Bombing/Explosion
9,0,1,1,1,0,74.831062,33.721287,2,1,0,5,6,14,68,Unknown,-1,-1,0,5,0,0,0,0,1,4,Shopian,Firearms,Private Citizens & Property,Armed Assault
9,0,1,1,1,0,74.315313,33.371715,3,1,0,6,14,14,74,Lashkar-e-Taiba (LeT),-1,-1,0,2,0,10,0,1,0,-1,Rajouri,Explosives,Private Citizens & Property,Bombing/Explosion
9,0,1,1,1,0,75.135264,32.925224,2,1,0,5,-1,14,68,Hizbul Mujahideen (HM),-1,0,0,4,0,0,0,-1,0,-1,Udhampur,Firearms,Private Citizens & Property,Armed Assault
10,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,19,101,Unknown,-1,0,0,2,0,58,0,-1,0,-1,Srinagar,Explosives,Transportation,Bombing/Explosion
10,0,1,1,1,0,75.157913,33.732216,3,1,0,6,7,14,67,Unknown,-1,0,0,1,0,7,0,-1,0,-1,Anantnag,Explosives,Private Citizens & Property,Bombing/Explosion
10,0,1,1,1,0,75.019676,33.64542,3,1,0,6,7,19,101,Unknown,-1,0,0,0,0,14,0,-1,0,-1,Kulgam,Explosives,Transportation,Bombing/Explosion
10,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,16,90,Kashmir Freedom Force,-1,0,1,0,0,36,0,1,0,-1,Srinagar,Explosives,Telecommunication,Bombing/Explosion
11,0,1,1,1,0,74.89955,33.871517,1,1,0,5,-1,2,15,Unknown,-1,0,0,1,0,0,0,0,0,-1,Pulwama district,Firearms,Government (General),Assassination
11,0,1,1,1,1,74.789902,34.08374,3,1,0,6,15,4,39,Unknown,-1,0,0,0,0,1,0,1,0,-1,Srinagar,Explosives,Military,Bombing/Explosion
11,0,1,1,1,1,75.157913,33.732216,1,1,0,5,-1,2,15,Unknown,-1,0,0,1,0,0,0,0,0,-1,Anantnag,Firearms,Government (General),Assassination
11,0,1,1,0,1,74.63827,34.419539,2,1,0,5,2,4,29,Unknown,-1,0,0,1,0,2,0,0,0,-1,Bandipora,Firearms,Military,Armed Assault
11,0,1,1,1,0,74.847789,33.996492,3,1,0,6,15,4,29,Unknown,-1,0,0,0,0,4,0,1,0,-1,Naseem Bagh,Explosives,Military,Bombing/Explosion
11,0,1,1,1,0,74.901505,33.874027,3,1,0,6,7,8,49,Unknown,-1,0,0,0,0,3,0,0,0,-1,Pulwama,Explosives,Educational Institution,Bombing/Explosion
11,0,1,1,1,0,74.789902,34.08374,2,1,0,5,2,3,25,Al-Mansoorian,2,0,1,1,0,2,0,-1,0,-1,Srinagar,Firearms,Police,Armed Assault
11,0,1,1,1,0,74.789902,34.08374,3,0,0,6,7,3,24,Unknown,-1,0,0,1,0,10,-1,-1,0,-1,Srinagar,Explosives,Police,Bombing/Explosion
12,0,1,1,1,0,75.157913,33.732216,3,1,0,6,7,3,22,Unknown,-1,0,0,0,0,21,0,-1,0,-1,Anantnag,Explosives,Police,Bombing/Explosion
1,0,1,1,1,0,74.789902,34.08374,3,1,0,6,-1,14,83,Unknown,-1,0,0,1,1,20,-1,-1,0,-1,Srinagar,Explosives,Private Citizens & Property,Bombing/Explosion
1,0,1,1,1,0,74.857026,32.726602,2,1,0,6,7,19,100,Unknown,2,0,0,7,2,20,0,1,0,-1,Jammu,Explosives,Transportation,Armed Assault
1,0,1,1,1,0,75.103386,33.789497,3,0,0,6,7,3,23,Muslim extremists,-1,0,0,0,0,8,-1,-1,0,-1,Bijbehara,Explosives,Police,Bombing/Explosion
1,0,1,1,1,0,74.831062,33.721287,2,0,0,5,-1,3,25,Muslim extremists,-1,0,0,1,0,0,0,0,0,-1,Shopian,Firearms,Police,Armed Assault
1,0,1,1,1,0,74.857026,32.726602,3,1,0,6,7,15,86,Unknown,-1,0,0,2,0,20,0,1,0,-1,Jammu,Explosives,Religious Figures/Institutions,Bombing/Explosion
1,0,1,1,1,0,75.091775,33.971034,2,1,0,5,-1,14,68,Unknown,-1,0,0,2,0,0,0,0,0,-1,Lorgam,Firearms,Private Citizens & Property,Armed Assault
1,0,1,1,1,0,75.157913,33.732216,3,0,0,6,7,3,25,Unknown,-1,0,0,1,0,14,0,0,0,-1,Anantnag,Explosives,Police,Bombing/Explosion
1,0,1,1,1,1,74.786728,34.042171,3,1,0,6,15,4,29,Hizbul Mujahideen (HM),-1,0,1,0,0,7,0,1,0,-1,Hyderpora,Explosives,Military,Bombing/Explosion
1,0,1,1,1,0,76.576171,33.778175,2,1,0,5,-1,14,68,Lashkar-e-Taiba (LeT),-1,0,0,1,0,1,0,0,0,-1,Majra Bambal,Firearms,Private Citizens & Property,Armed Assault
2,0,1,1,1,0,74.831062,33.721287,3,1,0,6,7,4,29,Unknown,-1,0,0,3,0,30,0,1,0,-1,Shopian,Explosives,Military,Bombing/Explosion
2,0,1,1,1,0,75.168851,33.591018,3,1,0,6,-1,4,29,Unknown,-1,0,0,0,0,17,0,0,0,-1,Qazigund,Explosives,Military,Bombing/Explosion
2,0,1,1,1,1,76.576171,33.778175,3,1,0,6,-1,4,39,Unknown,-1,-1,-1,1,0,1,0,1,0,-1,Gagarsulla,Explosives,Military,Bombing/Explosion
2,0,1,1,1,0,74.591438,34.014412,3,1,0,6,11,14,71,Unknown,-1,-1,-1,1,0,3,0,-1,0,-1,Beerwah,Explosives,Private Citizens & Property,Bombing/Explosion
3,0,1,1,1,0,74.857026,32.726602,2,1,0,5,2,3,25,Unknown,-1,0,0,6,1,-1,-1,0,0,-1,Jammu,Firearms,Police,Armed Assault
3,0,1,1,1,0,74.789902,34.08374,2,1,0,5,-1,2,21,Al-Mansoorian,2,0,1,4,2,6,-1,1,0,-1,Srinagar,Firearms,Government (General),Armed Assault
3,0,1,1,1,0,74.901505,33.874027,5,1,0,5,-1,8,49,Unknown,2,2,0,4,2,-1,0,-1,1,2,Pulwama,Firearms,Educational Institution,Hostage Taking (Barricade Incident)
3,0,1,1,1,0,74.676269,34.256142,3,1,0,6,15,4,29,Unknown,-1,0,0,2,0,40,0,1,0,-1,Manasbal,Explosives,Military,Bombing/Explosion
4,0,1,1,1,0,74.789902,34.08374,3,1,0,6,-1,2,21,Al-Arifeen,-1,0,1,0,0,1,0,1,0,-1,Srinagar,Explosives,Government (General),Bombing/Explosion
4,0,1,1,1,0,74.901505,33.874027,3,0,0,6,7,4,35,Unknown,1,0,0,8,0,57,0,-1,0,-1,Pulwama,Explosives,Military,Bombing/Explosion
4,0,1,1,1,0,74.033985,34.088117,3,1,0,6,7,2,15,Save Kashmir Movement,1,0,1,9,0,30,0,1,0,-1,Uri,Explosives,Government (General),Bombing/Explosion
4,0,1,1,1,0,76.576171,33.778175,3,1,0,6,7,14,84,Lashkar-e-Taiba (LeT),1,0,0,1,0,22,0,-1,0,-1,Unknown,Explosives,Private Citizens & Property,Bombing/Explosion
4,0,1,1,1,0,74.63827,34.419539,3,1,0,6,8,2,19,Maoist Communist Center (MCC),-1,0,0,0,0,4,0,-1,0,-1,Bandipora,Explosives,Government (General),Bombing/Explosion
4,0,1,1,1,0,74.901505,33.874027,3,1,0,6,7,14,71,Unknown,-1,0,0,0,0,10,0,-1,0,-1,Pulwama,Explosives,Private Citizens & Property,Bombing/Explosion
4,0,1,1,1,0,74.901505,33.874027,1,0,0,6,7,14,84,Unknown,-1,0,0,0,0,11,0,-1,0,-1,Pulwama,Explosives,Private Citizens & Property,Assassination
4,0,1,1,1,0,74.789902,34.08374,2,1,0,6,7,2,15,Unknown,-1,0,0,0,0,2,0,-1,0,-1,Srinagar,Explosives,Government (General),Armed Assault
4,0,1,1,1,0,74.789902,34.08374,3,1,0,6,-1,2,15,Unknown,-1,0,0,0,0,4,0,1,0,-1,Srinagar,Explosives,Government (General),Bombing/Explosion
4,0,1,1,1,1,74.917259,34.010231,3,1,0,6,7,3,23,Unknown,-1,-1,0,0,0,14,0,-1,0,-1,Pampore,Explosives,Police,Bombing/Explosion
5,0,1,1,1,0,74.463715,34.288891,3,1,0,6,7,14,74,Muslim extremists,-1,0,0,1,0,11,0,0,0,-1,Sopore,Explosives,Private Citizens & Property,Bombing/Explosion
5,0,1,1,1,0,74.798309,33.946251,3,1,0,6,-1,4,39,Hizbul Mujahideen (HM),-1,0,0,3,0,22,0,1,0,-1,Chadoora,Explosives,Military,Bombing/Explosion
5,0,1,1,1,1,76.576171,33.778175,3,1,0,6,8,4,39,Hizbul Mujahideen (HM),-1,0,1,28,0,-1,0,0,0,-1,Woodsa,Explosives,Military,Bombing/Explosion
5,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,3,22,Unknown,-1,0,0,0,0,13,0,0,0,-1,Srinagar,Explosives,Police,Bombing/Explosion
5,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,14,76,Save Kashmir Movement,-1,0,1,0,0,0,0,0,0,-1,Srinagar,Explosives,Private Citizens & Property,Bombing/Explosion
6,0,1,1,1,0,74.092404,33.767001,3,1,0,6,7,3,25,Unknown,-1,0,0,3,0,7,0,0,0,-1,Poonch,Explosives,Police,Bombing/Explosion
6,0,1,1,1,0,74.857026,32.726602,3,1,0,6,7,3,25,Unknown,-1,0,0,1,0,0,0,0,0,-1,Jammu,Explosives,Police,Bombing/Explosion
6,0,1,1,1,0,75.050893,33.687691,2,1,0,5,-1,14,67,Unknown,-1,0,0,11,0,-1,0,1,0,-1,Bogund,Firearms,Private Citizens & Property,Armed Assault
6,0,1,1,1,0,74.915031,33.286298,2,1,0,5,-1,14,67,Unknown,-1,0,0,4,0,0,0,0,0,-1,Jamaslan,Firearms,Private Citizens & Property,Armed Assault
6,0,1,1,1,0,75.31498,34.016075,3,1,0,6,7,18,97,Unknown,-1,0,0,4,0,28,0,1,0,-1,Pahalgam,Explosives,Tourists,Bombing/Explosion
6,0,1,1,1,1,74.789902,34.08374,2,1,0,5,-1,2,15,Unknown,-1,0,0,1,0,-1,0,0,0,-1,Srinagar,Firearms,Government (General),Armed Assault
6,0,1,1,1,0,75.284813,33.863243,2,1,0,5,-1,2,15,Unknown,-1,0,0,1,0,-1,0,0,1,-1,Ashmuqam,Firearms,Government (General),Armed Assault
6,0,1,1,1,0,74.353867,34.205605,3,1,0,6,7,3,25,Unknown,-1,0,0,7,0,-1,0,0,0,-1,Baramulla,Explosives,Police,Bombing/Explosion
6,0,1,1,1,1,74.092404,33.767001,2,1,0,5,-1,4,34,Unknown,-1,0,0,2,0,2,0,0,0,-1,Poonch,Firearms,Military,Armed Assault
6,0,1,1,1,0,75.157913,33.732216,3,1,0,6,7,3,22,Unknown,-1,0,0,0,0,19,0,0,0,-1,Anantnag,Explosives,Police,Bombing/Explosion
6,0,1,1,1,0,74.092404,33.767001,2,1,0,5,-1,14,67,Unknown,-1,0,0,12,0,10,0,0,0,-1,Poonch,Firearms,Private Citizens & Property,Armed Assault
6,0,1,1,1,0,74.789902,34.08374,2,1,0,5,-1,2,15,Unknown,-1,0,0,2,0,0,0,0,0,-1,Srinagar,Firearms,Government (General),Armed Assault
6,0,1,1,1,0,74.353867,34.205605,2,1,0,5,-1,14,67,Unknown,-1,0,0,1,0,0,0,0,0,-1,Baramulla,Firearms,Private Citizens & Property,Armed Assault
6,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,4,29,Unknown,-1,0,0,0,0,9,0,0,0,-1,Srinagar,Explosives,Military,Bombing/Explosion
7,0,1,1,1,0,75.548049,33.14575,1,0,0,5,-1,2,18,Muslim extremists,-1,-1,0,7,0,4,0,-1,0,-1,Doda District,Firearms,Government (General),Assassination
7,0,1,1,1,0,75.157913,33.732216,3,1,0,6,7,3,25,Unknown,-1,-1,0,0,0,23,0,-1,0,-1,Anantnag,Explosives,Police,Bombing/Explosion
7,0,1,1,1,0,74.789902,34.08374,3,1,0,6,-1,18,97,Unknown,-1,-1,0,2,0,15,0,0,0,-1,Srinagar,Explosives,Tourists,Bombing/Explosion
7,0,1,1,1,0,74.092404,33.767001,3,1,0,6,7,3,22,Unknown,-1,-1,0,2,0,1,0,1,0,-1,Poonch district,Explosives,Police,Bombing/Explosion
7,0,1,1,1,0,75.157913,33.732216,3,1,0,6,7,14,69,Unknown,-1,0,0,0,0,6,0,0,0,-1,Anantnag,Explosives,Private Citizens & Property,Bombing/Explosion
7,0,1,1,1,0,74.165278,33.823889,2,1,0,5,2,4,34,Unknown,-1,0,0,5,0,1,0,1,0,-1,Gutrian,Firearms,Military,Armed Assault
7,0,1,1,1,0,75.223231,33.57313,3,1,0,6,7,14,84,Unknown,-1,0,0,3,0,-1,0,0,0,-1,Doru,Explosives,Private Citizens & Property,Bombing/Explosion
7,0,1,1,1,1,74.315313,33.371715,2,1,0,9,23,14,68,Lashkar-e-Taiba (LeT),-1,0,0,3,0,1,0,0,0,-1,Rajouri,Melee,Private Citizens & Property,Armed Assault
7,0,1,1,1,0,74.353867,34.205605,3,1,0,6,7,4,34,Unknown,-1,0,0,1,0,34,0,1,0,-1,Baramulla,Explosives,Military,Bombing/Explosion
7,1,1,1,1,0,74.868257,34.110586,2,1,0,5,2,3,25,Al-Mansoorian,2,0,1,7,2,2,0,0,0,-1,Srinagar,Firearms,Police,Armed Assault
8,0,1,1,1,0,74.369286,33.538588,2,1,0,5,-1,14,67,Unknown,2,-1,0,1,0,0,0,0,0,-1,Thanamandi,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,76.576171,33.778175,2,1,0,5,-1,14,68,Lashkar-e-Taiba (LeT),-1,0,0,4,0,0,0,-1,0,-1,Malachamlan,Firearms,Private Citizens & Property,Armed Assault
8,0,1,1,1,0,75.21073,33.2498,3,0,0,6,7,2,18,Unknown,-1,0,0,0,0,0,0,0,0,-1,Seri,Explosives,Government (General),Bombing/Explosion
8,0,1,1,1,0,74.857026,32.726602,3,1,0,6,7,3,25,Unknown,-1,0,0,1,0,19,0,0,0,-1,Jammu,Explosives,Police,Bombing/Explosion
9,0,1,1,1,0,76.576171,33.778175,2,1,0,5,-1,3,25,Unknown,2,2,0,1,0,0,0,0,1,5,Sheendara,Firearms,Police,Armed Assault
9,0,1,1,1,0,75.548049,33.14575,6,1,0,8,18,14,67,Lashkar-e-Taiba (LeT),-1,0,0,0,0,4,0,1,1,3,Doda district,Incendiary,Private Citizens & Property,Hostage Taking (Kidnapping)
9,0,1,1,1,0,74.315313,33.371715,2,1,0,8,18,14,67,Lashkar-e-Taiba (LeT),-1,0,0,0,0,3,0,1,0,-1,Rajouri,Incendiary,Private Citizens & Property,Armed Assault
10,0,1,1,1,0,75.284813,33.863243,6,1,0,5,-1,14,84,Unknown,-1,0,0,1,0,0,0,0,1,4,Aishmuqam,Firearms,Private Citizens & Property,Hostage Taking (Kidnapping)
